STATE,COUNTYNAME,edu_white_hs,edu_white_bachelors,edu_white_non_hispanic_hs,edu_white_non_hispanic_bachelors,edu_black_hs,edu_black_bachelors,edu_ai_an_hs,edu_ai_an_bachelors,edu_asian_hs,edu_asian_bachelors,edu_npi_hs,edu_npi_bachelors,edu_other_hs,edu_other_bachelors,emp_pop_ratio_white,emp_pop_ratio_black,emp_pop_ratio_ai_an,emp_pop_ratio_asian,emp_pop_ratio_npi,emp_pop_ratio_other,emp_pop_ratio_white_non_hispanic,unemp_rate_white,unemp_rate_black,unemp_rate_ai_an,unemp_rate_asian,unemp_rate_npi,unemp_rate_other,unemp_rate_white_non_hispanic,hi_white_with_coverage,hi_white_no_coverage,hi_black_with_coverage,hi_black_no_coverage,hi_asian_with_coverage,hi_asian_no_coverage,hi_ai_an_with_coverage,hi_ai_an_no_coverage,hi_npi_with_coverage,hi_npi_no_coverage,hi_other_with_coverage,hi_other_no_coverage,MUA_County,MUA_State,MUA_count
Iowa,Fayette County,92.712,18.04,93.36,18.156,88.42857142857143,26.185714285714287,70.81428571428572,14.285714285714286,88.88888888888889,32.8,,,97.325,12.5,62.216,56.975,14.285714285714286,45.690909090909095,,76.07777777777778,62.236000000000004,6.007999999999999,15.557142857142859,50.0,0.0,,14.4125,5.832000000000001,33385.0,1793.0,765.0,27.0,126.0,12.0,68.0,14.0,0.0,0.0,85.0,0.0,Fayette County,Iowa,2.0
Kentucky,Fayette County,91.61578947368422,39.82105263157895,92.66842105263159,40.53157894736842,87.23333333333333,23.983333333333334,73.075,32.975,89.42,54.43333333333333,75.0,0.0,62.82222222222222,19.02777777777778,60.06315789473685,57.76315789473684,61.98461538461538,63.81875,25.0,77.53888888888889,59.70526315789474,5.352631578947369,10.489473684210527,10.39090909090909,6.25625,0.0,2.6833333333333336,5.278947368421052,349483.0,19231.0,49491.0,3631.0,12594.0,954.0,660.0,116.0,83.0,11.0,6081.0,5051.0,Fayette County,Kentucky,19.0
Ohio,Fayette County,85.22727272727273,14.254545454545456,86.03636363636363,14.42727272727273,79.48571428571428,5.957142857142857,86.66,20.0,71.875,25.0,100.0,0.0,82.64999999999999,0.0,57.28181818181818,39.699999999999996,44.22,58.4,100.0,37.43333333333333,57.25454545454545,4.718181818181818,34.68333333333333,0.0,0.0,0.0,40.475,4.745454545454546,52733.0,3836.0,891.0,25.0,313.0,67.0,75.0,0.0,11.0,0.0,110.0,102.0,Fayette County,Ohio,1.0
Pennsylvania,Fayette County,86.85714285714286,14.869841269841269,86.85238095238095,14.868253968253969,86.92647058823529,13.658823529411764,100.0,22.733333333333334,85.61666666666667,61.11666666666667,100.0,0.0,66.98666666666666,5.7,49.8984126984127,42.008823529411764,43.93333333333334,69.05384615384615,59.26666666666667,51.62352941176471,49.98730158730159,8.098387096774193,19.133333333333333,0.0,8.053846153846154,0.0,9.090909090909092,8.037096774193548,158809.0,7415.0,4348.0,362.0,711.0,45.0,70.0,0.0,84.0,0.0,649.0,67.0,Fayette County,Pennsylvania,6.0
Tennessee,Fayette County,87.11333333333333,25.293333333333333,87.30666666666666,25.28666666666667,80.29285714285713,15.757142857142856,62.67142857142857,6.228571428571429,83.87,40.29,100.0,0.0,61.472727272727276,23.954545454545453,50.29333333333333,46.86428571428571,33.91428571428572,59.86,0.0,53.25454545454545,50.279999999999994,3.2333333333333334,14.792857142857143,7.975,0.12222222222222223,,2.977777777777778,3.2866666666666666,94832.0,4458.0,28960.0,2018.0,6187.0,487.0,551.0,0.0,13.0,0.0,972.0,307.0,Fayette County,Tennessee,1.0
Texas,Fayette County,89.0764705882353,22.88235294117647,92.93529411764706,25.123529411764707,81.41333333333334,4.113333333333333,53.61666666666667,0.0,88.43333333333334,36.44444444444444,,,49.61538461538461,0.3307692307692308,54.26470588235294,52.10666666666667,30.21666666666667,50.81111111111111,,65.01538461538462,52.11176470588235,2.288235294117647,6.713333333333334,0.0,0.0,,0.16363636363636364,2.2176470588235295,45731.0,5661.0,5001.0,798.0,397.0,8.0,114.0,7.0,0.0,0.0,2759.0,1078.0,Fayette County,Texas,1.0
West Virginia,Fayette County,79.88048780487804,12.746341463414634,79.88536585365854,12.717073170731707,93.8375,7.43125,64.93333333333334,8.333333333333334,70.525,42.875,100.0,0.0,70.43333333333334,37.86666666666667,37.77317073170732,36.775,34.13333333333333,32.86,0.0,30.560000000000002,37.75121951219512,10.395,22.03076923076923,0.0,0.0,,0.0,10.4275,69820.0,4965.0,6187.0,544.0,542.0,61.0,183.0,9.0,25.0,0.0,187.0,0.0,Fayette County,West Virginia,4.0
Tennessee,Fentress County,77.76,12.73,78.11999999999999,12.86,51.833333333333336,12.633333333333333,50.0,0.0,79.8,35.625,,,61.2,12.5,44.8,27.375,100.0,53.275,,32.5,44.56,2.44,0.0,0.0,16.666666666666668,,13.700000000000001,2.54,29166.0,2807.0,20.0,64.0,170.0,9.0,109.0,0.0,0.0,0.0,301.0,182.0,Fentress County,Tennessee,1.0
Montana,Fergus County,95.43571428571428,27.599999999999998,95.50714285714285,27.571428571428573,68.75,0.0,75.82000000000001,12.959999999999999,87.73333333333333,47.73333333333333,100.0,25.4,100.0,26.55,57.73571428571428,50.0,48.38,44.03333333333333,100.0,61.23333333333333,57.778571428571425,2.2714285714285714,50.0,14.875,0.0,0.0,0.0,2.2857142857142856,14083.0,1263.0,4.0,5.0,94.0,38.0,200.0,51.0,209.0,0.0,24.0,20.0,Fergus County,Montana,2.0
Washington,Ferry County,91.25555555555555,21.08888888888889,91.22222222222223,20.855555555555554,87.5,0.0,75.52857142857144,7.242857142857143,65.0,0.0,70.45,25.0,51.1,0.0,30.5,0.0,40.771428571428565,51.675,25.0,58.333333333333336,30.34444444444445,4.085714285714286,,7.06,0.0,66.66666666666667,0.0,4.2,9087.0,464.0,15.0,0.0,52.0,4.0,856.0,125.0,12.0,15.0,62.0,10.0,Ferry County,Washington,1.0
Minnesota,Fillmore County,90.26470588235294,20.65294117647059,90.95294117647059,20.83529411764706,78.1,9.511111111111111,87.5,25.0,100.0,60.611111111111114,,,93.18333333333334,0.0,65.40588235294118,67.63,50.0,57.21111111111111,100.0,69.31428571428572,65.0764705882353,2.176470588235294,8.8,0.0,0.0,0.0,6.25,2.2176470588235295,33187.0,2559.0,119.0,10.0,153.0,4.0,20.0,1.0,1.0,0.0,111.0,7.0,Fillmore County,Minnesota,1.0
Nebraska,Fillmore County,93.03999999999999,20.746666666666666,93.94,21.18,94.725,0.0,100.0,0.0,100.0,66.66666666666667,,,100.0,16.666666666666668,62.74,51.975,0.0,49.13333333333333,,58.96666666666667,63.10666666666667,2.7266666666666666,0.0,,0.0,,20.0,2.8133333333333335,9296.0,545.0,98.0,0.0,51.0,4.0,16.0,0.0,0.0,0.0,63.0,0.0,Fillmore County,Nebraska,1.0
Kansas,Finney County,73.63333333333334,19.0,81.1,22.43333333333333,90.85,0.7,81.76666666666667,26.46666666666667,63.3,31.425,100.0,0.0,46.8,1.46,68.51111111111112,85.95,42.175,92.225,50.0,90.74,66.72222222222223,2.4444444444444446,4.9,0.0,0.85,0.0,0.6,1.8111111111111111,36366.0,4309.0,921.0,179.0,1285.0,304.0,135.0,8.0,0.0,22.0,2622.0,784.0,Finney County,Kansas,1.0
Texas,Fisher County,86.24444444444445,21.255555555555556,90.58888888888889,25.01111111111111,82.47999999999999,16.919999999999998,67.375,0.0,87.60000000000001,66.66666666666667,,,64.81428571428572,1.0142857142857142,52.52222222222222,53.620000000000005,17.925,40.699999999999996,,57.6,52.333333333333336,5.511111111111111,0.0,32.15,50.0,,3.6714285714285713,4.444444444444445,15547.0,3150.0,800.0,376.0,52.0,1.0,90.0,25.0,0.0,0.0,679.0,151.0,Fisher County,Texas,1.0
Florida,Flagler County,90.77777777777777,25.155555555555555,91.48888888888888,25.633333333333333,80.57777777777778,20.044444444444444,80.01428571428572,29.014285714285712,85.675,43.5875,100.0,100.0,84.44285714285715,23.557142857142857,48.0,56.733333333333334,51.875,43.15,100.0,51.5625,47.52222222222222,4.144444444444444,2.2555555555555555,8.057142857142857,11.471428571428572,0.0,4.357142857142857,4.011111111111111,169866.0,21539.0,12229.0,2773.0,3664.0,774.0,611.0,131.0,104.0,0.0,2622.0,1328.0,Flagler County,Florida,2.0
Montana,Flathead County,94.75882352941177,28.805882352941175,94.7764705882353,28.788235294117644,90.15,33.225,92.29166666666667,19.075,90.77142857142857,37.74285714285714,100.0,0.0,83.01666666666667,33.583333333333336,46.11176470588235,72.725,39.233333333333334,54.7375,51.4,54.25714285714286,46.06470588235294,4.3,0.0,0.8,9.571428571428571,0.0,5.3,4.158823529411765,92783.0,8827.0,439.0,0.0,612.0,117.0,1411.0,198.0,47.0,0.0,952.0,80.0,Flathead County,Montana,5.0
Kentucky,Fleming County,82.0875,16.2,82.25,15.9375,71.21428571428571,9.342857142857143,66.66666666666667,33.333333333333336,98.2,20.933333333333334,,,75.0,0.0,52.8375,50.142857142857146,15.1,46.56666666666666,,80.0,52.525,5.7375,8.1,0.0,0.0,,0.0,5.825,47130.0,3822.0,1627.0,96.0,309.0,55.0,70.0,0.0,7.0,0.0,86.0,10.0,Fleming County,Kentucky,1.0
South Carolina,Florence County,83.01666666666667,20.0,83.75,20.2,78.25833333333334,11.466666666666667,80.01428571428572,6.728571428571429,94.28333333333335,57.86666666666667,75.0,0.0,53.733333333333334,5.677777777777778,53.35833333333333,50.30833333333334,80.51428571428572,83.71666666666665,40.0,50.666666666666664,53.18333333333334,5.341666666666666,8.825000000000001,0.6428571428571429,1.4000000000000001,25.0,4.142857142857143,5.3500000000000005,75700.0,7180.0,59086.0,7325.0,1663.0,168.0,366.0,21.0,15.0,94.0,535.0,354.0,Florence County,South Carolina,15.0
Wisconsin,Florence County,89.78,13.88,90.03999999999999,13.819999999999999,100.0,50.0,100.0,0.0,100.0,0.0,,,100.0,0.0,47.480000000000004,65.8,33.333333333333336,0.0,100.0,100.0,47.480000000000004,4.7,0.0,0.0,,0.0,0.0,4.74,6772.0,330.0,37.0,0.0,6.0,0.0,16.0,3.0,9.0,0.0,10.0,0.0,Florence County,Wisconsin,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Florida Municipio,Puerto Rico,1.0
Georgia,Floyd County,83.14999999999999,21.978571428571428,84.14999999999999,22.435714285714287,75.43076923076923,10.607692307692307,59.48333333333333,0.049999999999999996,76.04285714285713,43.614285714285714,88.65,6.8,61.56363636363637,12.836363636363636,54.93571428571429,56.84615384615385,43.050000000000004,57.675,22.1,59.5,54.714285714285715,5.0928571428571425,7.6461538461538465,40.0,3.0285714285714285,39.3,1.26,5.007142857142857,142095.0,22095.0,17831.0,2544.0,1701.0,333.0,1066.0,108.0,10.0,78.0,4757.0,2943.0,Floyd County,Georgia,1.0
Indiana,Floyd County,91.5,24.610000000000003,91.62,24.61,91.63333333333334,13.044444444444444,98.96666666666665,33.333333333333336,91.25555555555555,45.611111111111114,0.0,0.0,78.6,27.96,62.010000000000005,60.32222222222222,80.76666666666667,62.044444444444444,100.0,72.31666666666666,61.96,4.4799999999999995,6.9875,0.0,4.45,0.0,4.6,4.43,101708.0,5357.0,4033.0,390.0,1021.0,135.0,316.0,21.0,13.0,0.0,483.0,243.0,Floyd County,Indiana,11.0
Iowa,Floyd County,92.72666666666667,17.14,92.78,16.78666666666667,82.15,0.0,66.35000000000001,35.21666666666667,98.11111111111111,5.555555555555555,66.66666666666667,0.0,71.2,12.1,63.22666666666667,76.4,33.65,77.95,100.0,100.0,63.13333333333333,2.3400000000000003,0.0,0.0,0.0,0.0,0.0,2.3066666666666666,26320.0,1803.0,350.0,50.0,277.0,10.0,167.0,4.0,44.0,0.0,27.0,19.0,,,
Kentucky,Floyd County,75.82972972972972,10.748648648648649,75.8108108108108,10.740540540540541,97.22857142857143,1.3571428571428572,100.0,15.166666666666666,73.5,69.0,,,100.0,4.766666666666667,32.95945945945946,31.8,25.133333333333336,47.239999999999995,,75.0,32.951351351351356,10.432432432432432,16.666666666666668,0.0,0.0,,0.0,10.44864864864865,66587.0,4130.0,588.0,97.0,224.0,58.0,81.0,0.0,0.0,0.0,94.0,17.0,Floyd County,Kentucky,1.0
Texas,Floyd County,86.325,8.149999999999999,94.53333333333335,18.733333333333334,87.6,16.2,0.0,0.0,100.0,100.0,,,69.7,0.0,48.35,52.050000000000004,0.0,100.0,,29.75,44.73333333333333,2.55,17.5,,0.0,,0.0,0.5333333333333333,4125.0,1149.0,179.0,63.0,7.0,3.0,0.0,0.0,0.0,0.0,60.0,13.0,Floyd County,Texas,1.0
Virginia,Floyd County,87.56666666666666,23.183333333333334,87.53333333333335,23.116666666666664,78.25,22.633333333333336,66.66666666666667,0.0,57.083333333333336,19.733333333333334,,,66.66666666666667,3.8333333333333335,53.0,51.71666666666666,66.66666666666667,55.699999999999996,0.0,58.525,52.93333333333334,1.8416666666666668,1.34,0.0,0.0,,0.0,1.8500000000000003,40484.0,3493.0,1395.0,108.0,442.0,15.0,68.0,25.0,4.0,0.0,39.0,121.0,Floyd County,Virginia,1.0
Virginia,Fluvanna County,87.95,35.739999999999995,89.52000000000001,36.489999999999995,77.74,12.1,67.24285714285715,17.142857142857142,79.2125,41.4875,100.0,100.0,71.1,5.1,60.339999999999996,54.470000000000006,36.31428571428571,39.525,50.0,53.63333333333333,60.69,3.0100000000000002,4.05,0.0,4.5600000000000005,0.0,0.0,3.29,54141.0,4610.0,10318.0,1634.0,1327.0,138.0,155.0,29.0,31.0,30.0,547.0,290.0,Fluvanna County,Virginia,1.0
Texas,Foard County,81.06666666666666,19.633333333333333,86.56666666666666,21.166666666666668,87.63333333333333,1.8999999999999997,95.56666666666666,36.1,24.7,1.0,,,42.86666666666667,0.0,54.73333333333333,75.89999999999999,76.86666666666667,98.0,,55.96666666666666,53.06666666666666,6.1000000000000005,3.133333333333333,0.0,0.0,,25.96666666666667,6.5,9734.0,1646.0,1364.0,167.0,120.0,0.0,171.0,42.0,0.0,0.0,877.0,268.0,Foard County,Texas,1.0
Wisconsin,Fond du Lac County,92.816,21.0,93.34,21.195999999999998,75.7375,17.6875,90.53684210526316,23.210526315789473,88.48571428571428,64.68571428571428,100.0,33.333333333333336,72.44285714285715,11.021428571428572,66.04,51.4125,62.9,68.175,86.66666666666667,69.74666666666667,66.032,2.408,1.3615384615384618,3.8666666666666663,2.7642857142857147,13.333333333333334,2.661538461538462,2.3680000000000003,149290.0,5594.0,1458.0,89.0,1916.0,332.0,539.0,26.0,30.0,0.0,1557.0,372.0,Fond du Lac County,Wisconsin,2.0
Illinois,Ford County,92.33461538461538,18.08076923076923,92.5923076923077,18.31923076923077,64.15,10.4125,90.175,14.2875,91.51,48.18,100.0,0.0,47.025,10.283333333333333,60.034615384615385,42.111111111111114,55.8,72.15,100.0,49.06666666666666,59.965384615384615,4.392307692307693,0.0,15.283333333333333,0.0,0.0,10.89,4.253846153846154,25884.0,1246.0,209.0,8.0,126.0,8.0,61.0,11.0,5.0,4.0,566.0,167.0,,,
Kansas,Ford County,89.24,24.61,93.77000000000001,26.9,87.85,2.75,98.04285714285713,28.571428571428573,92.95,48.75,50.0,0.0,62.1,1.08,63.02,75.8,68.88571428571429,66.025,50.0,80.88333333333334,62.419999999999995,2.71,4.55,18.7,0.9,0.0,0.4166666666666667,1.85,30658.0,4229.0,575.0,110.0,415.0,74.0,118.0,231.0,14.0,22.0,1010.0,487.0,Ford County,Kansas,2.0
Pennsylvania,Forest County,89.58333333333333,12.191666666666668,89.68333333333334,12.275,92.06666666666666,0.3666666666666667,100.0,0.0,100.0,56.675,,,40.85,0.0,41.78333333333333,33.333333333333336,0.0,43.325,,0.0,41.93333333333333,3.858333333333334,0.0,,20.0,,,3.8833333333333333,10674.0,877.0,46.0,0.0,24.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,Forest County,Pennsylvania,1.0
Wisconsin,Forest County,89.7090909090909,16.518181818181816,89.93636363636364,16.599999999999998,99.0,0.0,93.47999999999999,10.690000000000001,97.25,35.083333333333336,66.66666666666667,33.333333333333336,83.475,0.0,45.663636363636364,27.080000000000002,30.939999999999998,78.33333333333333,0.0,65.625,45.70909090909091,4.090909090909091,4.766666666666667,18.75714285714286,0.0,100.0,0.0,4.1000000000000005,18706.0,839.0,79.0,21.0,98.0,14.0,1003.0,445.0,5.0,4.0,33.0,5.0,Forest County,Wisconsin,3.0
Mississippi,Forrest County,87.14,31.32,87.77000000000001,31.52,84.96000000000001,12.129999999999999,80.0,20.0,90.83333333333333,54.56666666666666,,,46.275,11.149999999999999,50.67,45.72,31.22,64.9,100.0,24.979999999999997,50.589999999999996,8.03,10.7,16.2,2.4,0.0,0.0,8.05,94947.0,13520.0,38034.0,6714.0,1316.0,84.0,193.0,16.0,30.0,8.0,210.0,176.0,Forrest County,Mississippi,2.0
Georgia,Forsyth County,92.8,48.57,94.14,49.92,89.74,40.339999999999996,74.16,30.68,90.99,64.8,88.10000000000001,0.0,70.56,26.2,64.85,62.85,63.019999999999996,66.67,88.10000000000001,74.08,64.46000000000001,3.6100000000000003,6.029999999999999,0.2222222222222222,3.8899999999999997,0.0,1.46,3.6700000000000004,328802.0,29544.0,28498.0,3223.0,71815.0,4426.0,959.0,358.0,135.0,0.0,4401.0,1668.0,Forsyth County,Georgia,1.0
North Carolina,Forsyth County,89.9952380952381,31.30952380952381,91.92857142857143,32.404761904761905,91.93636363636364,27.05909090909091,75.955,25.585,93.08421052631579,61.9421052631579,45.96,9.1,60.17222222222222,13.355555555555556,55.46521739130435,57.75217391304348,36.260000000000005,46.91428571428572,60.35,65.25,54.821739130434786,4.1,8.631818181818183,19.4375,2.488888888888889,5.26,5.358823529411764,4.173913043478261,308920.0,30559.0,101238.0,12763.0,12102.0,1064.0,1672.0,465.0,330.0,80.0,7382.0,3476.0,Forsyth County,North Carolina,5.0
Texas,Fort Bend County,81.75142857142858,29.202857142857145,93.44285714285714,36.78,92.05588235294118,28.961764705882356,77.87307692307692,26.06153846153846,87.74444444444444,54.211111111111116,79.22727272727273,27.272727272727273,65.70625,13.671875,61.19714285714286,59.891176470588235,63.13076923076923,63.89259259259259,62.0,62.93125,58.87428571428571,5.2371428571428575,6.964705882352941,5.6923076923076925,4.12962962962963,11.11111111111111,4.88,4.794285714285714,547496.0,85572.0,243342.0,37299.0,187761.0,24286.0,4140.0,1108.0,402.0,189.0,44449.0,24304.0,Fort Bend County,Texas,14.0
North Dakota,Foster County,91.81428571428572,22.357142857142858,92.02857142857144,22.557142857142857,,,91.2,31.3,100.0,0.0,,,,,63.628571428571426,,63.06666666666666,88.9,100.0,,63.75714285714286,2.6999999999999997,,0.0,0.0,0.0,,2.6999999999999997,4753.0,243.0,0.0,0.0,10.0,0.0,132.0,18.0,11.0,0.0,0.0,0.0,Foster County,North Dakota,1.0
Indiana,Fountain County,89.57272727272726,13.52727272727273,89.74545454545455,13.854545454545455,92.2,19.5,94.45,16.666666666666668,85.35,29.75,100.0,0.0,92.13333333333333,13.333333333333334,60.872727272727275,24.64,56.35,61.300000000000004,0.0,91.10000000000001,60.063636363636355,3.3909090909090907,25.0,7.15,0.0,100.0,0.0,3.463636363636364,44067.0,3898.0,254.0,2.0,321.0,53.0,75.0,17.0,0.0,11.0,157.0,67.0,Fountain County,Indiana,1.0
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Franklin City,Virginia,1.0
Alabama,Franklin County,81.575,13.883333333333333,82.13333333333334,13.799999999999999,86.17142857142858,7.6000000000000005,77.71000000000001,40.0,81.2125,21.2875,50.0,0.0,37.85,0.1125,47.625,68.45,52.879999999999995,12.855555555555556,0.0,89.425,47.55833333333334,6.166666666666667,2.3000000000000003,0.0,25.0,,0.5,6.216666666666668,55107.0,5640.0,4507.0,431.0,201.0,26.0,434.0,229.0,16.0,0.0,2530.0,1109.0,Franklin County,Alabama,1.0
Arkansas,Franklin County,81.50833333333334,12.4,81.54166666666667,12.458333333333334,94.525,1.025,74.63333333333334,12.216666666666667,43.51428571428572,7.371428571428572,47.6,0.0,57.225,0.0,50.125,36.58888888888889,48.27142857142858,64.1625,61.9,69.35,49.916666666666664,3.6666666666666665,0.0,0.0,9.1,0.0,0.0,3.733333333333333,33003.0,2040.0,344.0,5.0,521.0,0.0,409.0,53.0,36.0,17.0,70.0,30.0,Franklin County,Arkansas,1.0
Florida,Franklin County,83.14999999999999,19.25,83.66666666666667,19.733333333333334,72.72,9.64,62.15,0.0,92.3,90.375,100.0,0.0,69.38,9.24,45.583333333333336,22.14,34.95,84.375,100.0,36.96,46.1,5.5,12.075000000000001,0.0,0.0,0.0,0.0,5.016666666666667,13186.0,2834.0,1656.0,238.0,64.0,0.0,78.0,0.0,43.0,0.0,258.0,0.0,Franklin County,Florida,3.0
Georgia,Franklin County,81.27272727272727,16.563636363636363,81.91818181818182,16.69090909090909,73.63636363636364,9.845454545454546,80.0,10.66,91.21666666666665,44.73333333333333,100.0,0.0,59.05,16.669999999999998,51.61818181818182,44.14545454545455,60.0,63.885714285714286,0.0,73.09,51.49090909090909,6.1909090909090905,7.645454545454545,0.0,1.1833333333333333,,0.0,6.2272727272727275,57521.0,9184.0,6951.0,699.0,617.0,75.0,166.0,54.0,0.0,2.0,968.0,333.0,Franklin County,Georgia,1.0
Idaho,Franklin County,94.48571428571428,24.400000000000002,95.04285714285713,24.342857142857145,100.0,0.0,32.65,0.0,100.0,0.0,100.0,0.0,69.23333333333333,16.666666666666668,64.68571428571428,45.7,8.966666666666667,37.5,0.0,76.08333333333333,64.38571428571429,2.8285714285714287,54.3,0.0,0.0,,0.0,2.8999999999999995,13458.0,1462.0,35.0,0.0,21.0,1.0,112.0,3.0,0.0,0.0,199.0,211.0,,,
Illinois,Franklin County,88.69047619047619,14.561904761904762,88.71904761904761,14.600000000000001,92.17999999999999,14.99,100.0,31.9875,61.54,41.0,41.3,0.0,92.02857142857144,36.371428571428574,51.828571428571436,58.55,60.65,47.6,91.3,69.88571428571429,51.857142857142854,7.957142857142857,20.62222222222222,14.285714285714286,20.0,0.0,0.0,7.833333333333333,50485.0,3283.0,454.0,74.0,277.0,325.0,134.0,0.0,23.0,4.0,162.0,125.0,Franklin County,Illinois,1.0
Indiana,Franklin County,83.60666666666665,17.60666666666667,83.61333333333333,17.426666666666666,89.35,9.8625,81.25,6.025,85.52857142857144,64.62857142857142,,,73.72,20.0,56.70666666666667,52.875,52.4,64.9,,79.02000000000001,56.86666666666667,2.6333333333333333,0.0,31.6,0.5,,0.0,2.6199999999999997,91364.0,6513.0,764.0,260.0,786.0,165.0,180.0,34.0,0.0,0.0,93.0,61.0,Franklin County,Indiana,1.0
Iowa,Franklin County,93.60555555555555,15.677777777777777,94.47777777777777,16.1,80.0,0.0,66.66666666666667,0.0,100.0,25.0,100.0,100.0,69.525,18.4,61.516666666666666,41.666666666666664,86.56666666666666,50.0,0.0,81.2875,61.37222222222223,2.6666666666666665,0.0,0.0,0.0,,15.625,2.6555555555555554,21021.0,977.0,182.0,0.0,7.0,2.0,73.0,0.0,5.0,0.0,440.0,73.0,Franklin County,Iowa,1.0
Kansas,Franklin County,92.26923076923077,19.330769230769228,92.57692307692308,19.446153846153848,83.7,19.075,90.19999999999999,3.6999999999999997,97.725,34.65,100.0,0.0,89.61428571428571,8.885714285714286,60.24615384615385,31.080000000000002,42.922222222222224,70.8125,50.0,75.98571428571428,60.25384615384615,2.869230769230769,5.975,15.083333333333334,0.0,0.0,0.0,2.5999999999999996,37804.0,2749.0,358.0,4.0,166.0,12.0,193.0,47.0,5.0,8.0,298.0,55.0,Franklin County,Kansas,1.0
Kentucky,Franklin County,86.44285714285715,23.32857142857143,86.60000000000001,23.400000000000002,93.82000000000001,16.86,100.0,0.0,91.96666666666665,33.833333333333336,100.0,50.0,55.95,26.225,50.642857142857146,43.800000000000004,72.5,89.36666666666667,100.0,71.125,50.542857142857144,4.3999999999999995,19.583333333333332,9.8,0.4666666666666666,0.0,1.1,4.466666666666667,69127.0,3997.0,5060.0,569.0,763.0,253.0,54.0,0.0,45.0,0.0,803.0,607.0,,,
Maine,Franklin County,93.31052631578947,24.847368421052632,93.30526315789473,24.773684210526316,98.45,25.0,87.5,13.45,74.4,33.611111111111114,50.0,10.0,100.0,84.2,52.873684210526314,56.75,68.18333333333334,67.07777777777778,50.0,61.85,52.9,4.6947368421052635,9.266666666666667,0.0,12.5,0.0,25.0,4.726315789473684,28159.0,3193.0,83.0,0.0,142.0,0.0,77.0,8.0,49.0,12.0,71.0,0.0,Franklin County,Maine,13.0
Massachusetts,Franklin County,94.39714285714285,38.308571428571426,94.42,38.32857142857143,90.80952380952381,43.12380952380953,94.02,28.39333333333333,91.4,67.67999999999999,100.0,42.5,77.7235294117647,37.6764705882353,62.07142857142857,59.904347826086955,40.440000000000005,45.142857142857146,71.93333333333334,67.5,62.08571428571429,4.731428571428571,2.93,5.911111111111111,3.4600000000000004,5.7,4.7733333333333325,4.714285714285714,114730.0,2678.0,2862.0,209.0,4300.0,168.0,344.0,55.0,248.0,0.0,1940.0,150.0,Franklin County,Massachusetts,23.0
Mississippi,Franklin County,87.0,17.5125,86.825,17.575,75.6375,8.35,47.63333333333333,0.0,89.39999999999999,35.766666666666666,,,50.0,0.0,45.4125,40.075,33.333333333333336,80.73333333333333,,0.0,45.5875,3.6125,5.4875,0.0,0.0,,,3.6125,18707.0,2040.0,13850.0,2669.0,164.0,48.0,28.0,0.0,0.0,0.0,2.0,0.0,Franklin County,Mississippi,1.0
Missouri,Franklin County,89.27600000000001,21.092000000000002,89.316,21.171999999999997,73.76,9.92,75.58,20.56,91.60000000000001,37.24166666666667,,,75.175,21.9375,57.7,41.14,43.910000000000004,58.85833333333333,,64.125,57.5,4.991666666666666,20.333333333333332,0.0,0.0,,0.0,5.045833333333333,130848.0,10908.0,865.0,180.0,2487.0,279.0,246.0,10.0,20.0,0.0,645.0,177.0,,,
Nebraska,Franklin County,91.75555555555555,15.988888888888889,91.83333333333333,15.822222222222223,100.0,0.0,76.45,26.45,75.0,75.0,100.0,0.0,66.66666666666667,0.0,59.266666666666666,25.0,76.45,75.0,100.0,33.333333333333336,59.166666666666664,0.7,0.0,23.55,0.0,0.0,0.0,0.6222222222222222,3284.0,191.0,7.0,1.0,6.0,3.0,42.0,8.0,3.0,0.0,6.0,2.0,Franklin County,Nebraska,1.0
New York,Franklin County,90.75200000000001,25.58,90.74,25.54,81.22727272727273,19.400000000000002,81.13333333333334,11.640000000000002,71.28571428571429,30.47142857142857,66.66666666666667,0.0,47.81,12.68,53.964,29.681818181818183,43.8,42.135714285714286,50.0,36.872727272727275,54.1,5.024,26.225,4.325,7.027272727272727,0.0,9.342857142857143,4.9559999999999995,47057.0,2649.0,602.0,28.0,277.0,8.0,3600.0,76.0,109.0,2.0,309.0,44.0,Franklin County,New York,6.0
North Carolina,Franklin County,88.8,22.808333333333334,90.52499999999999,23.36666666666667,79.125,17.974999999999998,69.44166666666666,10.883333333333333,87.9125,40.05,100.0,25.0,52.6,11.772727272727273,57.24166666666667,51.275,69.19166666666666,42.32222222222222,75.0,71.13333333333334,56.708333333333336,4.7749999999999995,8.566666666666666,5.127272727272727,0.75,0.0,6.908333333333334,4.7250000000000005,129126.0,11884.0,44514.0,5014.0,1759.0,43.0,1418.0,891.0,171.0,11.0,4865.0,1961.0,Franklin County,North Carolina,1.0
